agg_orders_level_0,agg_orders_level_1
5100.0,25500.0
5310.0,26025.0
5490.0,26505.0
5580.0,22830.0
5640.0,2715.0
5655.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1137.0,0.0
2370.0,0.0
3678.0,0.0
3838.0,0.0
2686.0,0.0
118.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
46.0,0.0
1228.0,0.0
2494.0,0.0
3768.0,0.0
3852.0,0.0
2600.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
307.0,0.0
1525.0,0.0
2803.0,0.0
3819.0,0.0
3593.0,0.0
2083.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
941.0,0.0
2189.0,0.0
3479.0,0.0
3861.0,0.0
3004.0,0.0
795.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
472.0,0.0
1637.0,0.0
2888.0,0.0
3760.0,81.0
3486.0,3552.0
1954.0,5311.0
0.0,4975.0
0.0,1423.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
521.0,0.0
1619.0,0.0
2792.0,0.0
3555.0,0.0
3301.0,2267.0
1891.0,3978.0
0.0,3603.0
0.0,1081.0
0.0,0.0
0.0,0.0
0.0,0.0
348.0,0.0
1365.0,0.0
2394.0,0.0
3173.0,409.0
3030.0,3694.0
1955.0,5689.0
163.0,5203.0
0.0,1134.0
0.0,0.0
0.0,0.0
502.0,0.0
1663.0,0.0
2785.0,0.0
3333.0,0.0
2723.0,639.0
1006.0,1730.0
0.0,1730.0
0.0,1006.0
0.0,0.0
0.0,0.0
530.0,0.0
1973.0,0.0
3344.0,1667.0
4116.0,5982.0
3341.0,6312.0
1146.0,6412.0
0.0,3441.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1030.0,0.0
2482.0,0.0
3958.0,0.0
4336.0,0.0
3192.0,2359.0
462.0,2861.0
0.0,2861.0
0.0,502.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
845.0,0.0
2318.0,0.0
3826.0,622.0
4464.0,5521.0
3568.0,6672.0
1116.0,6777.0
0.0,4512.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
310.0,0.0
1716.0,0.0
3208.0,0.0
4430.0,0.0
4227.0,582.0
2477.0,3294.0
0.0,3239.0
0.0,2517.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
43.0,0.0
1348.0,0.0
2821.0,0.0
4310.0,1854.0
4523.0,6767.0
3250.0,7332.0
443.0,7047.0
0.0,1279.0
0.0,0.0
