[2026-07-16T11:19:07] Scheduler started
[2026-07-16T11:19:08] Started split_multichannel | split_multichannel_024_yearly_high_mag_noise10_lt3 | run_3 | freq=52 | noise=1 | magnitude=200 | lead_time=3 | PID 2994647 | GPU 0
[2026-07-16T11:19:11] Started split_multichannel | split_multichannel_024_yearly_high_mag_noise10_lt3 | run_9 | freq=52 | noise=1 | magnitude=200 | lead_time=3 | PID 2994658 | GPU 1
[2026-07-16T11:19:14] Started split_multichannel | split_multichannel_025_yearly_high_mag_noise100_lt1 | run_4 | freq=52 | noise=1 | magnitude=200 | lead_time=1 | PID 2994679 | GPU 2
[2026-07-16T11:19:18] Started split_multichannel | split_multichannel_025_yearly_high_mag_noise100_lt1 | run_8 | freq=52 | noise=1 | magnitude=200 | lead_time=1 | PID 2994690 | GPU 4
[2026-07-16T11:19:21] Started split_multichannel | split_multichannel_026_yearly_high_mag_noise100_lt2 | run_2 | freq=52 | noise=1 | magnitude=200 | lead_time=2 | PID 2994737 | GPU 5
[2026-07-16T11:19:24] Started split_multichannel | split_multichannel_026_yearly_high_mag_noise100_lt2 | run_6 | freq=52 | noise=1 | magnitude=200 | lead_time=2 | PID 2994850 | GPU 6
[2026-07-16T11:19:28] Started split_multichannel | split_multichannel_027_yearly_high_mag_noise100_lt3 | run_0 | freq=52 | noise=1 | magnitude=200 | lead_time=3 | PID 2994865 | GPU 7
[2026-07-16T11:19:31] Started split_multichannel | split_multichannel_027_yearly_high_mag_noise100_lt3 | run_6 | freq=52 | noise=1 | magnitude=200 | lead_time=3 | PID 2994884 | GPU 3
[2026-07-16T11:19:34] Started split_multichannel | split_multichannel_028_half_yearly_low_mag_noise0_lt1 | run_1 | freq=26 | noise=1 | magnitude=50 | lead_time=1 | PID 2995070 | GPU 7
[2026-07-16T11:19:38] Started split_multichannel | split_multichannel_028_half_yearly_low_mag_noise0_lt1 | run_5 | freq=26 | noise=1 | magnitude=50 | lead_time=1 | PID 2995086 | GPU 6
[2026-07-16T11:19:41] Started split_multichannel | split_multichannel_029_half_yearly_low_mag_noise0_lt2 | run_0 | freq=26 | noise=1 | magnitude=50 | lead_time=2 | PID 2995103 | GPU 5
[2026-07-16T11:19:44] Started split_multichannel | split_multichannel_029_half_yearly_low_mag_noise0_lt2 | run_4 | freq=26 | noise=1 | magnitude=50 | lead_time=2 | PID 2995111 | GPU 4
[2026-07-16T11:19:48] Started split_multichannel | split_multichannel_029_half_yearly_low_mag_noise0_lt2 | run_8 | freq=26 | noise=1 | magnitude=50 | lead_time=2 | PID 2995119 | GPU 0
[2026-07-16T11:19:51] Started split_multichannel | split_multichannel_030_half_yearly_low_mag_noise0_lt3 | run_2 | freq=26 | noise=1 | magnitude=50 | lead_time=3 | PID 2995127 | GPU 2
[2026-07-16T11:19:54] Started split_multichannel | split_multichannel_030_half_yearly_low_mag_noise0_lt3 | run_8 | freq=26 | noise=1 | magnitude=50 | lead_time=3 | PID 2995146 | GPU 1
[2026-07-16T11:19:58] Started split_multichannel | split_multichannel_031_half_yearly_low_mag_noise10_lt1 | run_3 | freq=26 | noise=1 | magnitude=50 | lead_time=1 | PID 2995212 | GPU 3
[2026-07-16T11:20:01] Started split_multichannel | split_multichannel_031_half_yearly_low_mag_noise10_lt1 | run_7 | freq=26 | noise=1 | magnitude=50 | lead_time=1 | PID 2995314 | GPU 2
[2026-07-16T11:20:04] Started split_multichannel | split_multichannel_032_half_yearly_low_mag_noise10_lt2 | run_1 | freq=26 | noise=1 | magnitude=50 | lead_time=2 | PID 2995394 | GPU 1
[2026-07-16T11:20:08] Started split_multichannel | split_multichannel_032_half_yearly_low_mag_noise10_lt2 | run_5 | freq=26 | noise=1 | magnitude=50 | lead_time=2 | PID 2995470 | GPU 5
[2026-07-16T11:20:11] Started split_multichannel | split_multichannel_032_half_yearly_low_mag_noise10_lt2 | run_9 | freq=26 | noise=1 | magnitude=50 | lead_time=2 | PID 2995556 | GPU 4
[2026-07-16T11:20:14] Started split_multichannel | split_multichannel_033_half_yearly_low_mag_noise10_lt3 | run_3 | freq=26 | noise=1 | magnitude=50 | lead_time=3 | PID 2995605 | GPU 6
[2026-07-16T11:20:18] Started split_multichannel | split_multichannel_033_half_yearly_low_mag_noise10_lt3 | run_7 | freq=26 | noise=1 | magnitude=50 | lead_time=3 | PID 2995613 | GPU 0
[2026-07-16T11:20:21] Started split_multichannel | split_multichannel_034_half_yearly_low_mag_noise100_lt1 | run_1 | freq=26 | noise=1 | magnitude=50 | lead_time=1 | PID 2995624 | GPU 7
[2026-07-16T11:20:24] Started split_multichannel | split_multichannel_034_half_yearly_low_mag_noise100_lt1 | run_5 | freq=26 | noise=1 | magnitude=50 | lead_time=1 | PID 2995721 | GPU 3
[2026-07-16T11:20:28] Started split_multichannel | split_multichannel_035_half_yearly_low_mag_noise100_lt2 | run_1 | freq=26 | noise=1 | magnitude=50 | lead_time=2 | PID 2995749 | GPU 2
