agg_orders_level_0,agg_orders_level_1
4995.0,24975.0
5055.0,25110.0
5100.0,25245.0
5115.0,20610.0
5085.0,615.0
5025.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
414.0,0.0
1465.0,0.0
2463.0,0.0
3061.0,0.0
2670.0,0.0
1329.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
659.0,0.0
1778.0,0.0
2905.0,0.0
3354.0,0.0
2635.0,0.0
763.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
638.0,0.0
1669.0,0.0
2750.0,0.0
3220.0,0.0
2685.0,0.0
1090.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
706.0,0.0
1909.0,0.0
3061.0,0.0
3477.0,0.0
2651.0,0.0
661.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
821.0,0.0
1928.0,0.0
3077.0,0.0
3453.0,0.0
2752.0,0.0
833.0,547.0
0.0,547.0
0.0,547.0
0.0,0.0
0.0,0.0
0.0,0.0
717.0,0.0
1926.0,844.0
3060.0,4059.0
3453.0,5642.0
2665.0,5897.0
790.0,5967.0
776.0,1938.0
1177.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
224.0,0.0
1433.0,0.0
2682.0,0.0
3682.0,0.0
3417.0,816.0
1866.0,2847.0
0.0,2847.0
0.0,1971.0
0.0,0.0
0.0,0.0
0.0,0.0
234.0,0.0
1392.0,0.0
2564.0,0.0
3556.0,1697.0
3430.0,5457.0
2162.0,6402.0
40.0,6182.0
0.0,650.0
0.0,0.0
0.0,0.0
0.0,0.0
273.0,0.0
1581.0,0.0
2828.0,0.0
3786.0,0.0
3369.0,0.0
1729.0,1162.0
0.0,1162.0
0.0,1087.0
0.0,0.0
0.0,0.0
0.0,0.0
411.0,0.0
1635.0,0.0
2888.0,1915.0
3798.0,6077.0
3504.0,6447.0
1912.0,6627.0
0.0,4027.0
572.0,0.0
24.0,0.0
0.0,0.0
0.0,0.0
114.0,0.0
1047.0,0.0
2291.0,0.0
3390.0,0.0
3576.0,0.0
2591.0,441.0
753.0,1264.0
0.0,1264.0
0.0,798.0
0.0,0.0
0.0,0.0
213.0,0.0
1319.0,0.0
2673.0,822.0
3843.0,5045.0
3857.0,6472.0
2453.0,6712.0
330.0,6453.0
399.0,456.0
716.0,0.0
0.0,0.0
0.0,0.0
144.0,0.0
568.0,0.0
1347.0,0.0
2481.0,0.0
3263.0,0.0
3284.0,0.0
2429.0,1111.0
1149.0,2370.0
0.0,2350.0
0.0,1079.0
0.0,0.0
190.0,0.0
663.0,0.0
1463.0,0.0
2640.0,0.0
3310.0,3216.0
3149.0,6278.0
2248.0,6984.0
1095.0,6676.0
0.0,1162.0
128.0,0.0
0.0,0.0
188.0,0.0
665.0,0.0
1468.0,0.0
2646.0,0.0
3382.0,0.0
3345.0,0.0
2427.0,251.0
1146.0,1477.0
40.0,1507.0
0.0,1151.0
0.0,0.0
224.0,0.0
710.0,0.0
1476.0,0.0
2580.0,1286.0
3208.0,4794.0
3081.0,6912.0
2377.0,7137.0
1314.0,6136.0
834.0,158.0
472.0,0.0
6.0,0.0
278.0,0.0
830.0,0.0
1445.0,0.0
1979.0,0.0
2498.0,0.0
2382.0,0.0
2305.0,0.0
2078.0,900.0
1279.0,2219.0
412.0,2616.0
273.0,1894.0
287.0,599.0
814.0,0.0
1435.0,0.0
2006.0,0.0
2435.0,998.0
2336.0,3564.0
2371.0,6160.0
2135.0,6513.0
1396.0,5444.0
414.0,754.0
245.0,0.0
298.0,0.0
886.0,0.0
1531.0,0.0
2124.0,0.0
2574.0,0.0
2371.0,728.0
2251.0,958.0
2055.0,1327.0
1252.0,1961.0
413.0,1386.0
271.0,772.0
302.0,8.0
894.0,0.0
1505.0,0.0
2209.0,726.0
2638.0,3121.0
2568.0,5934.0
2459.0,6824.0
2130.0,6686.0
1134.0,2401.0
699.0,0.0
264.0,0.0
366.0,0.0
1015.0,0.0
1631.0,0.0
1921.0,0.0
2245.0,153.0
2131.0,959.0
2276.0,1162.0
2436.0,1402.0
1892.0,2304.0
517.0,1634.0
230.0,1382.0
347.0,280.0
979.0,0.0
1590.0,0.0
1917.0,0.0
2337.0,1517.0
2237.0,3849.0
2445.0,6489.0
2547.0,6569.0
1862.0,5401.0
394.0,1238.0
259.0,0.0
393.0,0.0
1100.0,0.0
1707.0,0.0
1973.0,0.0
2199.0,420.0
2120.0,1182.0
2351.0,1400.0
2580.0,1391.0
2026.0,1810.0
576.0,1222.0
204.0,1188.0
371.0,386.0
1050.0,0.0
1688.0,0.0
2010.0,0.0
2330.0,2122.0
2173.0,4390.0
2338.0,6908.0
2539.0,6705.0
1953.0,5284.0
514.0,580.0
233.0,0.0
372.0,0.0
1075.0,0.0
1707.0,0.0
2062.0,0.0
2380.0,290.0
2328.0,1118.0
2485.0,1362.0
2635.0,1520.0
1938.0,2187.0
393.0,1192.0
217.0,1204.0
476.0,308.0
1183.0,0.0
1793.0,0.0
2114.0,105.0
2431.0,2536.0
2297.0,4868.0
2493.0,7361.0
2552.0,6789.0
